region,site_id,lat,lon,veg_cover_pct,ndvi,grass_biomass_kg_ha,bush_biomass_kg_ha,bush_encroachment,livestock_density_ha_lsu,carrying_capacity_ha_lsu,grazing_pressure,tenure
Khomas,SITE_0153,-22.728185431245308,19.083960898979395,66.39796262071945,0.674100097366101,1961.162860151653,2964.7427077342536,Low,49.549231738759,19.308558156570037,Normal,conservancy
Kavango West,SITE_0154,-26.406360689200916,11.636248651889247,63.07533236970961,0.5920511078099597,1109.7282631363103,1454.1422962874794,Low,41.438925955712946,39.48070527180744,Normal,communal
Karas,SITE_0155,-18.694439404295014,11.719763898775826,70.8921134228942,0.5294187390670244,1563.2358162315793,2181.9231071596864,High,43.24200616898872,18.18272824330154,Normal,conservancy
Erongo,SITE_0156,-21.37148302771113,19.23965329944457,11.187734197674567,0.5038074034917629,1586.3293425917823,4327.3193399159445,Severe,39.042285342161,22.522218546420405,Normal,commercial
Oshana,SITE_0157,-25.567152725125254,12.82757158831793,43.05130923533705,0.10265299635342702,763.1367874751626,4264.746599304661,High,48.28649614677047,10.314410642631419,Normal,commercial
Ohangwena,SITE_0158,-20.57148539870818,16.620935063647824,68.90034539097371,0.1180564927334028,1542.5702063067415,4374.995489264489,Moderate,48.722042367297185,43.133650890044564,Normal,commercial
Khomas,SITE_0159,-23.076524199828658,11.262230148543535,41.59163289698281,0.681523066468893,1804.371790350985,3388.694576041345,Moderate,40.927604553196424,13.529168611346782,Normal,communal
Kunene,SITE_0160,-23.638664319123514,15.145282653101528,48.60790166374507,0.1442953553840215,986.8157234315512,2884.838121710275,Moderate,15.63823826958464,10.7046803894252,Normal,commercial
Otjozondjupa,SITE_0161,-23.363370031297002,15.90517176341292,42.92410606930782,0.6247426960853715,923.6534747114237,3053.7974926968973,Severe,45.72970212537026,26.825578313742692,Normal,commercial
Otjozondjupa,SITE_0162,-26.342485175762782,12.525543745838942,29.994611325427407,0.2127295342290429,368.76173998781496,4346.402396995103,High,15.634547507282837,19.921681489889096,High,conservancy
Omusati,SITE_0163,-17.304414436740622,11.990378874685856,67.21957881425988,0.20799411027189874,563.9212863319908,1781.5684610874257,Low,28.622818569370917,22.845893532223023,Normal,communal
Hardap,SITE_0164,-23.986478520595476,18.562009079261117,44.25350378979341,0.14607140884618702,192.28820435641273,4498.831116193331,Low,7.296607768966598,17.693078301798145,High,communal
Kavango West,SITE_0165,-26.299291289792215,15.487481802760655,31.311911481515555,0.3866352791326969,1084.7137982792647,2507.795829597097,Moderate,29.93499743610457,23.933781509298896,Normal,communal
Ohangwena,SITE_0166,-24.715087572769292,17.179507084576876,25.413335140234032,0.4795022815968134,720.3497780000214,2382.586078720865,High,24.818639060751437,31.72208019337174,High,communal
Oshikoto,SITE_0167,-24.602555678105343,11.274874153268716,74.66927227421527,0.5429611954408834,1770.636780903153,1734.3136877884108,Severe,7.193074604805037,25.211168995103122,High,commercial
Zambezi,SITE_0168,-24.76157409972151,15.551868787986786,62.28473947185502,0.27075624640783846,1573.6759106167785,1360.0837028659525,High,7.3466243933456035,42.713260601831806,High,communal
Kavango East,SITE_0169,-25.441491373048205,13.643837427474123,20.962591672245843,0.127436261187003,1978.2473404264301,2528.1121682612984,Low,37.914959678642475,37.27609748994175,Normal,communal
Zambezi,SITE_0170,-18.635938999038466,15.11872336310307,39.94031763871979,0.3515341734117601,873.0551222661237,537.8347572200485,Low,21.38702970480387,40.38491394422105,High,communal
Hardap,SITE_0171,-27.18033773127782,19.085526823626466,36.51716679647275,0.13465834528157197,622.4348439351807,4793.029427571432,Severe,6.829944491020256,21.10395295002872,High,commercial
Kavango East,SITE_0172,-18.900566811625076,14.300170694616071,75.1535877676165,0.6132231091344016,430.2098907700557,3494.6344182917173,Moderate,36.39481683833806,11.043138547203366,Normal,commercial
Oshana,SITE_0173,-25.855364944744057,16.300043509968084,27.326985640205223,0.3113660340045128,761.0922291388102,3847.684033118038,Moderate,47.59113500562367,10.092065769598912,Normal,communal
Ohangwena,SITE_0174,-21.347231480835134,19.383981576738957,73.16038104001244,0.34659760207853385,1919.0669920028731,2610.8079398386512,Moderate,39.31784053838006,16.347736995818625,Normal,conservancy
Omusati,SITE_0175,-20.758790250558327,20.512500639528376,33.172216734620406,0.6890426313106999,1598.099632004463,1507.6778738233907,Moderate,21.765708401109265,39.82338533720318,High,conservancy
Kavango West,SITE_0176,-25.90424840099766,17.558897021905388,36.91166599469342,0.2574732365820203,261.7420496698662,2290.870706946194,Severe,5.899905364407668,37.64598875722823,High,commercial
Omusati,SITE_0177,-17.19718040175778,15.338983189445111,62.11692750119537,0.21023832368092804,198.26344464157586,3340.820097974856,Low,32.30984185384081,28.26322232112363,Normal,conservancy
Kunene,SITE_0178,-24.194474249860853,16.641416160930547,30.65291882822523,0.16533653194416204,1770.826861213233,3232.056425092325,Severe,10.04735777692664,30.92587687849061,High,commercial
Kavango East,SITE_0179,-21.651015405259702,16.495417841053083,64.66980448655423,0.42995379470439277,1955.1867213486867,2816.0577154875295,Severe,23.68410751990076,12.021249089726318,Normal,commercial
Hardap,SITE_0180,-24.724270966860296,15.061743645856545,31.24661864124213,0.32661925322213703,538.4279198916659,4512.57177045161,High,17.64580744746665,11.820396762189745,Normal,communal
Omaheke,SITE_0181,-25.291378476753366,12.372374184252648,39.73506594586634,0.47274550924420555,1015.5800411668783,2079.2287175870524,High,28.498066543804374,14.706491178522445,Normal,conservancy
Kavango West,SITE_0182,-19.731656744876943,17.2231642893547,77.86977389036453,0.5827668466134964,1246.4082426960274,2458.880582209938,Moderate,23.39580038658649,36.541285861729904,High,communal
Kavango West,SITE_0183,-25.312973499888713,15.76121017049214,33.851132525185506,0.13198957054188373,709.5769995999926,3191.0426599665852,High,13.700955866598076,25.81515916172104,High,communal
Ohangwena,SITE_0184,-24.527240812753643,20.33391895256019,27.555858950323938,0.3267537074974135,364.4229020935237,4423.784712454475,Moderate,14.656469591078286,36.63007961161172,High,communal
Omaheke,SITE_0185,-26.790519970829788,20.32552223357019,69.41607678833101,0.35652688559465207,448.91150035696035,1996.5160219084141,Severe,38.526566795781,11.411269198464199,Normal,communal
Oshikoto,SITE_0186,-17.938967367487773,13.501520148465406,16.2583193325761,0.6251131490163695,1652.9428634847166,2118.160674024313,Severe,17.773608527970545,20.92152855926731,High,commercial
Kavango East,SITE_0187,-18.534989896680926,12.190219822425007,48.93889555062674,0.6830590286323251,1414.6559095064715,2134.6643494648024,Low,49.71323976398039,38.09055173674365,Normal,conservancy
Oshikoto,SITE_0188,-20.377941076649122,18.319098875791063,78.6012193257377,0.1500421164091644,1955.165380307458,551.0474169098005,Severe,18.476232275870228,38.77693847374719,High,communal
Kavango East,SITE_0189,-21.585134163042476,16.502705453320704,34.914251742877184,0.2136197008255929,495.48138705111916,2606.5599584180286,Severe,42.42705534126993,35.97949807646083,Normal,conservancy
Zambezi,SITE_0190,-18.255745180028917,16.419855051193064,68.47252132903688,0.6978647379638303,470.2980701438372,1102.6698230678915,High,39.69886008887905,30.39455697633977,Normal,conservancy
Karas,SITE_0191,-25.83017967259611,19.095602357560207,32.341508071642245,0.4710768786836249,803.7911615524531,4494.54829269606,Severe,11.538487310161988,24.84972223142247,High,conservancy
Hardap,SITE_0192,-25.326730235517527,15.070992189258014,67.15725405400616,0.5649257105162246,1771.3476144949975,3890.883186537501,High,25.564300984502328,15.958429197075727,Normal,communal
Kavango West,SITE_0193,-19.669060101285282,19.38442912038585,60.592685864346095,0.5513928305062613,1449.0295215771444,4950.647574111007,Severe,47.00247212647037,42.694618371614126,Normal,commercial
Khomas,SITE_0194,-25.391288514822364,20.998091809104917,72.62973742661825,0.37535854662146695,1484.6593478156738,3391.831481822231,High,14.395163105627162,18.79867374097477,High,communal
Karas,SITE_0195,-26.652420129196226,18.808603000078655,71.7452585774579,0.6736457739091907,1694.0820914995209,4133.131736375919,Moderate,38.644751402885035,30.858751656421646,Normal,communal
Hardap,SITE_0196,-26.794522844832084,14.283374708301256,10.139065228455543,0.3027395908681495,897.0321406705909,4495.247679273896,Low,37.858296903410356,41.024100340806655,High,communal
Erongo,SITE_0197,-19.70199807799439,15.41600365898804,48.63739736378364,0.11058213206730248,219.06920781518812,647.7280448341089,High,47.882712879925336,41.55929406065033,Normal,commercial
Oshikoto,SITE_0198,-23.19750381067768,16.692291909523295,78.78235196296924,0.5160883512551802,667.3541052894757,751.4103886773446,Low,13.466268015273211,32.36454592211434,High,conservancy
Oshana,SITE_0199,-25.774058587475114,11.36414612588334,11.206654258082217,0.4079802870140232,1647.3450455817333,4008.61135073217,High,36.146681917606486,14.136485661290774,Normal,commercial
Khomas,SITE_0200,-22.83745670958354,13.42911743228695,31.901756070787762,0.32945340973181547,1608.50231616997,4962.245478164365,Low,11.756140225523712,29.25343629746853,High,commercial
Khomas,SITE_0201,-17.22809118109584,15.22345183150929,73.95020743403373,0.5557891927660985,100.27359884599129,2297.798452506244,High,7.201813196240866,12.896865517634872,High,conservancy
Erongo,SITE_0202,-22.223715419187844,11.99243188802204,50.20086419798911,0.6255093505501576,1145.10229539769,3330.8922930348367,Severe,46.28989434246389,33.470696994841305,Normal,commercial
Oshikoto,SITE_0203,-23.81178379462369,17.8348184739048,38.533177329257555,0.26820727321273274,285.38777009336474,645.0467720395231,Severe,41.002385244378836,38.96623557327701,Normal,commercial
Khomas,SITE_0204,-26.964160701503076,13.495131076756554,67.63924345684605,0.5921113869258463,1749.607396968519,2106.893841767819,Low,39.270834909252564,22.13046145610734,Normal,commercial
Kavango West,SITE_0205,-27.92271779458285,17.42734932295188,19.246752336353467,0.1513440222030816,1394.3395544763043,731.7910789596199,Severe,18.062146584018418,17.835763099229844,Normal,conservancy
Otjozondjupa,SITE_0206,-18.66624961899818,18.552358741365936,57.24227896986811,0.32630175437181763,189.59309775132368,2856.5117473971395,Severe,25.812881366798607,10.962369212572986,Normal,conservancy
Khomas,SITE_0207,-23.916706280969294,17.270674225733195,41.72595495199403,0.6790753287025667,1084.6761125887338,4471.844624186535,Severe,6.256484055455943,32.84191803638967,High,commercial
Ohangwena,SITE_0208,-19.842771514371663,15.756955352720604,53.169220874314156,0.3404302243809242,1920.3422278177572,2825.426051735386,High,10.447395100392527,15.929573783376084,High,commercial
Otjozondjupa,SITE_0209,-24.437267656163193,13.752688501586583,19.728404557870896,0.6566014108642444,551.3142328370826,2702.0068706693514,Severe,7.482767457821991,40.76699708110806,High,commercial
Otjozondjupa,SITE_0210,-19.195672108334556,15.157449783000096,38.82341920423041,0.6699800196280413,333.60579504893855,2755.7238862419886,Moderate,19.582587763491993,17.844506369594168,Normal,communal
Omusati,SITE_0211,-25.40950100680032,19.88771410831188,68.19819205935902,0.2976481853047517,129.82136132337473,1025.4716916362572,Low,27.627911918129886,27.218142369882322,Normal,conservancy
Oshana,SITE_0212,-23.38040877296566,12.402650606373815,17.67845832721152,0.29345113560142805,1067.7715416897624,4623.85262084684,High,25.792431511021647,29.451932128914844,High,commercial
Ohangwena,SITE_0213,-24.377653208503823,19.360227877348404,55.98120295429234,0.6179128111374913,996.6950931908544,1556.6693410768405,Severe,45.83641954332224,24.749234550790526,Normal,conservancy
Omusati,SITE_0214,-22.768658141024023,19.609309520053863,44.92520844209913,0.26416162777891405,1549.2147483474414,4580.560797000914,Severe,25.294217077292075,26.637753280485587,High,communal
Otjozondjupa,SITE_0215,-21.276282146136403,15.26523461170565,77.3787411065271,0.4980934504314707,671.19110048067,1451.6150761177853,Moderate,8.340296370744934,26.274294281041747,High,commercial
Oshikoto,SITE_0216,-21.305643041002135,16.703919928732372,41.23234265175864,0.3121046186122091,369.87847212298254,825.1186839923778,Severe,13.968974442540325,32.09184522533087,High,conservancy
Omaheke,SITE_0217,-17.053357108390884,15.282020051679634,47.41511152650309,0.2454484814448492,466.2647033076637,2990.3234662500477,High,20.134626617346555,14.830061987642427,Normal,communal
Omaheke,SITE_0218,-24.539947840541174,15.749082706757342,67.68364612642182,0.24357314277104677,1961.8900566416619,4223.546846947174,High,17.647729222067532,11.522176054265223,Normal,communal
Kavango East,SITE_0219,-27.30477992432319,13.922800341908305,20.32758575519279,0.6994715574762216,439.80312867226957,1519.0573249687225,Severe,24.385527237736003,34.319314798989346,High,conservancy
Oshikoto,SITE_0220,-20.03753245282948,18.075794865171886,10.348865993011445,0.6600836349681075,1921.1028908208882,4189.241964642735,Severe,24.03448047088165,20.14135328916435,Normal,communal
Zambezi,SITE_0221,-21.989714375715785,18.351542951064403,48.67744167057578,0.13778380050074648,766.6036028278143,4129.456164179997,Moderate,31.422593210181248,25.48456409767806,Normal,commercial
Kavango West,SITE_0222,-26.495603864527745,12.311502997814344,16.73009658054402,0.2604848532994674,569.9453850344473,3621.243184705802,Low,9.80418077857174,18.146985768923933,High,communal
Kavango East,SITE_0223,-26.88028445746012,19.20815221336303,11.09043777943231,0.625546661723717,1976.6668690818858,3846.314665082522,Severe,34.68206356203061,41.73933505053999,High,communal
Kavango East,SITE_0224,-24.537239062346107,20.593071200323905,68.54843495445876,0.5714779322163638,1914.824425293338,2449.4143233464874,Moderate,12.199754895074426,43.59423645823668,High,conservancy
Zambezi,SITE_0225,-18.921880192249304,19.582974603385757,17.38654605399323,0.5879714786138904,935.521790144007,942.7611363927153,Severe,17.650670136225372,14.762675208191283,Normal,communal
Oshikoto,SITE_0226,-19.822577223170676,12.099893016161074,40.83052638142611,0.30469311172371766,469.66686104733833,4041.9514837291404,Moderate,16.58327779676138,44.64234405732876,High,communal
Khomas,SITE_0227,-21.41424992355371,13.4428503779111,47.42255870489148,0.30152630202941944,650.4869022608068,3096.9657219717124,Moderate,27.160082286681753,11.822898753043598,Normal,conservancy
Ohangwena,SITE_0228,-17.53944629362037,20.514095649959362,48.34695401464097,0.24289784969398553,434.41061474821106,1755.2476553259166,Low,22.79048762453466,20.709495103291545,Normal,conservancy
Ohangwena,SITE_0229,-25.263539698222942,14.38002067631208,65.74673690913076,0.6147132469467761,940.2505173090314,4652.822839354541,High,29.30848181856721,20.352757506833353,Normal,commercial
Erongo,SITE_0230,-20.70942556127382,20.87378825707847,51.32353679576577,0.567198020171345,1336.7968557632107,4673.021691704176,Severe,37.89616130130816,34.981182194079096,Normal,communal
Zambezi,SITE_0231,-23.504578714663154,14.421318522622947,63.53993694973334,0.5201891205004598,1937.0363105741815,1902.5712993621173,High,30.284434284462648,14.591419261054455,Normal,commercial
Kunene,SITE_0232,-20.661292935048266,20.30910803668884,72.26846018081139,0.1478936570530697,513.8096011086684,4740.953940017348,Low,45.00617229774363,27.131407434871413,Normal,communal
Hardap,SITE_0233,-19.110135129719517,13.998699934514931,63.829906713874195,0.2443054469805896,169.45190794186237,1104.2287913475916,Moderate,12.582307593315349,43.49191644513721,High,communal
